StationID,EventCode,SampleYear,VesselName,GearCode,Tow Type,TrawlPreformance,HaulDate,EQ Latitude,EQ Longitude,Haulback Latitude,Haulback Longitude,AvgNetHorizontalOpening,AvgNetVerticalOpening,MWO,Notes,HaversineDistance2,Effort_area_km2
20020201008,03,2002,Northwest Explorer,400601,S,G/S,13-Sep-02,52.5212,-177.4692,52.575,-177.55,47.54,16.45,338.328,"moved station from original coordinates, comparative trawl with Kaiyo maru, no weather data",8.10168887,0.3852
20020201009,03,2002,Northwest Explorer,400601,S,G/S,14-Sep-02,53.0175,-177.501,53.0233,-177.6067,45.72,14.63,393.192,"comparative trawl with Kaiyo maru, no weather data",7.099337402,0.3246
20020201010,03,2002,Northwest Explorer,400601,S,G/S,14-Sep-02,53.9817,-177.5083,53.9833,-177.3917,43.89,18.28,384.048,"Adaptive sunrise set, no oceanography, no weather data",7.62611887,0.3347
20020201011,03,2002,Northwest Explorer,400601,S,G/S,14-Sep-02,54.025,-177.47,54.075,-177.5633,45.72,14.63,329.184,"comparative trawl with Kaiyo maru, no weather data",8.246630279,0.377
20020201012,03,2002,Northwest Explorer,400601,S,G/S,15-Sep-02,54.9217,-177.3,54.9617,-177.4133,47.54,14.63,356.616,"comparative trawl with Kaiyo maru, no weather data",8.494231602,0.4038
20020201013,03,2002,Northwest Explorer,400601,S,G/S,16-Sep-02,55.0017,-175.0433,55.0533,-174.9717,40.23,21.94,320.04,"moved station from original coordinates, comparative trawl with Kaiyo maru and TINRO, significant sea state (30knts, >16ft), no oceanography",7.331151233,0.2949
20020201014,03,2002,Northwest Explorer,400601,S,G/S,16-Sep-02,55.0015,-172.4963,55.0117,-172.64,45.72,18.28,438.912,"comparative trawl with TINRO, no weather data, trawl distance seems long (9.2km) start stop position, time, match original datasheets.",9.233440821,0.4222
20020201015,03,2002,Northwest Explorer,400601,S,G/S,17-Sep-02,54.0065,-172.5083,54,-172.6283,47.54,18.28,438.912,"comparative trawl with TINRO, no weather data",7.875682641,0.3744
20020201016,03,2002,Northwest Explorer,400601,S,G/S,17-Sep-02,53.5132,-172.5005,53.5017,-172.6183,43.89,21.94,329.184,"1st diel station, comparative trawl with TINRO, just prior to sunrise, no weather data",7.894339733,0.3465
20020201017,03,2002,Northwest Explorer,400601,S,G/S,17-Sep-02,53.5037,-172.506,53.505,-172.6233,47.54,20.11,420.624,"2nd diel station, comparative trawl with TINRO, daylight",7.758933588,0.3689
20020201018,03,2002,Northwest Explorer,400601,S,G/S,18-Sep-02,53.4878,-172.525,53.4918,-172.64,47.54,18.28,365.76,"3rd diel station, comparative trawl with TINRO, daylight",7.621077843,0.3623
20020201019,03,2002,Northwest Explorer,400601,S,G/S,18-Sep-02,53.5158,-172.4733,53.46,-172.5483,43.89,12.8,365.76,"4th diel station, comparative trawl with TINRO, night",7.944794296,0.3487
20020201020,03,2002,Northwest Explorer,400601,S,G/S,20-Sep-02,51.3198,-178.3632,51.2717,-178.325,47.54,12.8,438.912,"strong current, net fouled on first attempt, no weather data",5.971677837,0.2839
20020201021,03,2002,Northwest Explorer,400601,S,G/S,20-Sep-02,51.871,-174.9565,51.8583,-174.8133,43.89,21.94,347.472,"no weather data, trawl distance seems long (9.9km) start stop position, time, match original datasheets.",9.933764562,0.436
20020201022,03,2002,Northwest Explorer,400601,S,G/S,21-Sep-02,51.8622,-172.985,51.8133,-173.04,47.54,14.63,475.488,no weather data,6.621591521,0.3148
20020201023,03,2002,Northwest Explorer,400601,S,G/S,22-Sep-02,54.1733,-166.8035,54.1367,-166.88,45.72,20.11,402.336,no weather data,6.432440377,0.2941
20020201024,03,2002,Northwest Explorer,400601,S,G/S,23-Sep-02,55.03,-167.52,55.0967,-167.5083,47.54,20.11,384.048,benzel on net sonar broke,7.454040019,0.3544
20020201025,03,2002,Northwest Explorer,400601,S,G/S,24-Sep-02,56.0067,-167.5017,56.005,-167.5867,47.54,18.28,448.056,still daylight when hauling back,5.287837907,0.2514
20020201026,03,2002,Northwest Explorer,400601,S,G/S,24-Sep-02,56.0033,-170.01,55.9983,-169.9083,47.54,16.45,457.2,"winch wire fouled on bongo set, trawl during sunrise, no weather data",6.347918911,0.3018
20020201027,03,2002,Northwest Explorer,400601,S,G/S,25-Sep-02,56.98,-169.975,56.9367,-169.8967,45.72,18.28,365.76,Set early due to increasing winds,6.761519886,0.3091
20020201028,03,2002,Northwest Explorer,400601,S,G/S,28-Sep-02,57.0168,-172.605,57.07,-172.53,45.72,21.94,365.76,"significant sea state, set after sunrise due to bad weather conditions. This is first tow after 3 days bad weather and no fishing.",7.454966905,0.3408
20020201029,03,2002,Northwest Explorer,400601,S,G/S,29-Sep-02,58.0052,-174.9575,58.03,-174.845,47.54,18.28,347.472,"Trawl set at sunrise, winch wire fouled on bongo set, deep station at Zhemchug canyon",7.176696278,0.3412
20020201030,03,2002,Northwest Explorer,400601,S,G/S,29-Sep-02,58.6855,-174.9867,58.6883,-174.845,47.54,21.94,356.616,Adaptive slope set at Zhemchug canyon,8.194715868,0.3896
20020201031,03,2002,Northwest Explorer,400601,S,G/S,30-Sep-02,59.0008,-174.9672,59.0217,-174.8467,47.54,20.11,411.48,"shelf station along 175 W, near Zhemchug canyon, no weather data",7.279665834,0.3461
20020201032,03,2002,Northwest Explorer,400601,S,G/S,30-Sep-02,58.985,-177.49,58.9883,-177.3567,47.54,20.11,384.048,"darkness during setting and 1/2 of set, dawn during trawl. Trawl hauled in during daylight.",7.645821617,0.3635
20020201033,03,2002,Northwest Explorer,400601,S,G/S,01-Oct-02,59.9828,-177.5072,59.9133,-177.5083,47.54,16.45,384.048,,7.728302392,0.3674
20020201034,03,2002,Northwest Explorer,400601,S,G/S,01-Oct-02,60.1875,-177.5083,60.245,-177.54,45.72,18.28,512.064,moved station from original coordinates,6.629126063,0.3031
20020201035,03,2002,Northwest Explorer,400601,S,G/S,01-Oct-02,61.9865,-175.03,61.9567,-174.9133,47.54,18.28,420.624,,6.939935897,0.3299
20020201036,03,2002,Northwest Explorer,400601,S,G/S,02-Oct-02,62.0058,-172.4432,62,-172.2917,43.89,18.28,365.76,trawl filled with radially-striped medusae,7.934245208,0.3482
20020201037,03,2002,Northwest Explorer,400601,S,G/S,02-Oct-02,61.995,-169.9775,61.97,-169.8417,47.54,16.45,365.76,"Added juvenile chum set, start setting about 20 min before sunrise in bright twilight conditions",7.61850476,0.3622
20020201038,03,2002,Northwest Explorer,400601,S,G/S,02-Oct-02,61.5092,-170.0067,61.4733,-169.895,45.72,18.28,384.048,Additional juvenile chum set to increase sample resolution,7.146957102,0.3268
20020201039,03,2002,Northwest Explorer,400601,S,G/S,03-Oct-02,61.015,-169.9778,61.025,-169.835,45.72,21.94,274.32,"trawl set 1/2 before sunset, haul back in twilight",7.773220184,0.3554
20020201040,03,2002,Northwest Explorer,400601,S,G/S,03-Oct-02,61.0007,-172.4678,61.03,-172.3567,43.89,18.28,402.336,trawl set at sunrise,6.815486277,0.2991
20020201041,03,2002,Northwest Explorer,400601,S,G/S,04-Oct-02,62.0103,-171.0113,62.0717,-171.0117,43.89,21.94,384.048,"Additional juvenile chum set to increase sample resolution, last white buoy deflated from hole. Replaced it with an orange buoy on port side since it tends to float a little higher anyway.",6.827411159,0.2997
20020201042,03,2002,Northwest Explorer,400601,S,G/S,04-Oct-02,63.0267,-172.5167,63.0867,-172.545,45.72,20.11,329.184,,6.822368621,0.3119
20020201043,03,2002,Northwest Explorer,400601,S,G/S,05-Oct-02,62.7183,-170.0117,62.7833,-170.015,45.72,20.11,329.184,"Added juvenile chum set, setting and hauling before sunset.",7.22963413,0.3305
20020201044,03,2002,Northwest Explorer,400601,S,G/S,07-Oct-02,56.0088,-164.9887,56.0683,-164.9133,45.72,20.11,347.472,set in daylight,8.106141074,0.3706
20030101001,03,2003,Seastorm,400601,S,G/S,22-Aug-03,64.0825,-164.5717,64.0735,-164.491,54.86,13.72,329.18,Shallow bongo and CTD (8m). Trawl nwt on bottom during set and haul. Used TSG temps for all stations.,4.048358815,0.2221
20030101002,03,2003,Seastorm,400601,S,G/S,22-Aug-03,64.0687,-163.65,64.0652,-163.5695,54.86,13.71,329.18,Line of pot gear off port side and starboard side.,3.933845,0.2158
20030101003,03,2003,Seastorm,400601,S,G/S,22-Aug-03,64.0313,-166.1247,64.0692,-166.1372,54.86,13.72,329.18,Set just before sunrise.,4.257957295,0.2336
20030101004,03,2003,Seastorm,400601,S,G/S,22-Aug-03,63.9988,-166.4883,64.01,-166.5762,64.01,9.69,329.18,Head rope stayed below surface ~ 5 min after wires were out. 200 Humpy Shrimp in catch.,4.461336231,0.2856
20030101005,03,2003,Seastorm,400601,S,G/S,22-Aug-03,63.97,-166.9988,64.0075,-166.9982,65.84,9.14,329.18,,4.169919005,0.2745
20030101006,03,2003,Seastorm,400601,S,G/S,22-Aug-03,63.987,-167.4942,64.0288,-167.5118,62.17,10.93,329.18,,4.72642323,0.2938
20030101007,03,2003,Seastorm,400601,S,G/S,23-Aug-03,63.9808,-168.0103,64.0197,-167.9845,65.84,10.42,329.18,,4.50460019,0.2966
20030101008,03,2003,Seastorm,400601,S,G/S,23-Aug-03,63.9633,-168.5303,64.0013,-168.4958,62.55,10.42,329.18,,4.548164002,0.2845
20030101009,03,2003,Seastorm,400601,S,G/S,23-Aug-03,63.9847,-170.0112,64.0203,-169.9785,66.2,9.33,329.18,,4.267354263,0.2825
20030101010,03,2003,Seastorm,400601,S,G/S,23-Aug-03,64.0037,-170.4455,63.9985,-170.5307,62.18,9.51,329.18,,4.192946359,0.2607
20030101011,03,2003,Seastorm,400601,S,G/S,23-Aug-03,64.0063,-170.948,63.9938,-171.035,62.18,9.51,329.18,,4.462753549,0.2775
20030101012,03,2003,Seastorm,400601,S,G/S,23-Aug-03,64.0442,-171.425,64.0367,-171.5097,64.01,10.97,329.18,,4.206204219,0.2692
20030101013,03,2003,Seastorm,400601,S,G/S,24-Aug-03,65.0205,-169.4775,64.9882,-169.5145,65.47,10.24,329.18,,3.990219099,0.2612
20030101014,03,2003,Seastorm,400601,S,G/S,24-Aug-03,65.03,-168.9798,64.997,-169.0025,62.18,10.06,329.18,Lots of whales in the area during set. 6-8,3.821199853,0.2376
20030101015,03,2003,Seastorm,400601,S,G/S,24-Aug-03,65.0233,-168.6558,64.9898,-168.6743,62.18,10.06,329.18,,3.825092095,0.2378
20030101016,03,2003,Seastorm,400601,S,G/S,25-Aug-03,65.2262,-167.6765,65.2318,-167.7772,65.84,10.24,329.18,,4.732747335,0.3116
20030101017,03,2003,Seastorm,400601,S,G/S,25-Aug-03,66.0167,-168.4578,65.9948,-168.5105,62.18,9.69,329.18,Fishing with seas.,3.407114604,0.2119
20030101018,03,2003,Seastorm,400601,S,G/S,25-Aug-03,66.0175,-167.9712,65.9867,-168.0255,62.18,10.42,329.18,,4.21419462,0.262
20030101019,03,2003,Seastorm,400601,S,G/S,26-Aug-03,66.9982,-164.0255,66.9935,-164.1182,62.18,10.79,329.18,,4.06201964,0.2526
20030101020,03,2003,Seastorm,400601,S,G/S,26-Aug-03,67.0085,-164.4588,66.9922,-164.5477,62.18,10.06,329.18,,4.266537889,0.2653
20030101021,03,2003,Seastorm,400601,S,G/S,26-Aug-03,67.0188,-164.9715,66.9868,-165.0188,59.98,10.79,329.18,No TSG temps written in log. 3000 Humpy Shrimp in catch.,4.108941227,0.2465
20030101022,03,2003,Seastorm,400601,S,G/S,26-Aug-03,67.0202,-165.483,66.9838,-165.5107,62.18,9.88,329.18,,4.222608874,0.2626
20030101023,03,2003,Seastorm,400601,S,G/S,27-Aug-03,67.017,-166.0007,66.978,-166.0047,62.18,10.06,329.18,No TSG temps in log.,4.340090633,0.2699
20030101024,03,2003,Seastorm,400601,S,G/S,27-Aug-03,67.0192,-166.478,66.9837,-166.5093,65.84,8.6,329.18,shrimp zoea in bongos,4.175079437,0.2749
20030101025,03,2003,Seastorm,400601,S,G/S,27-Aug-03,68.0205,-166.05,67.993,-166.1283,62.18,11.52,329.18,,4.470120887,0.278
20030101026,03,2003,Seastorm,400601,S,G/S,27-Aug-03,68.0148,-166.478,67.9832,-166.5268,61.08,10.97,329.18,,4.05942296,0.2479
20030101027,03,2003,Seastorm,400601,S,G/S,27-Aug-03,68.0173,-166.9663,67.9865,-167.0313,60.35,10.61,329.18,,4.36564629,0.2635
20030101028,03,2003,Seastorm,400601,S,G/S,27-Aug-03,68.0198,-167.4652,67.988,-167.5193,58.89,8.96,329.18,End leg 1.,4.192838229,0.2469
20030101029,03,2003,Seastorm,400601,S,G/S,01-Sep-03,59.2597,-166.0175,59.233,-165.9667,60.72,12.44,329.18,Mixed coastal domain. Twilight. Surface salinity and temp taken from TSG. Start leg 2.,4.14217326,0.2515
20030101030,03,2003,Seastorm,400601,S,G/S,01-Sep-03,59.0175,-166.0252,58.99,-165.9852,61.45,13.53,331.01,,3.82061613,0.2348
20030101031,03,2003,Seastorm,400601,S,G/S,01-Sep-03,58.7682,-166.03,58.7437,-165.9878,63.46,12.07,331.01,,3.653153727,0.2318
20030101032,03,2003,Seastorm,400601,S,G/S,01-Sep-03,58.5082,-166.0162,58.4802,-165.9588,62.91,13.35,331.01,,4.562770234,0.287
20030101033,03,2003,Seastorm,400601,S,G/S,01-Sep-03,58.2523,-166.0055,58.2197,-165.9477,61.26,12.07,331.01,,4.958569252,0.3038
20030101034,03,2003,Seastorm,400601,S,G/S,02-Sep-03,58.0105,-166.032,57.9898,-165.969,62.18,10.42,331.01,,4.367905674,0.2716
20030101035,03,2003,Seastorm,400601,S,G/S,02-Sep-03,57.5015,-166.0377,57.499,-165.9757,60.35,11.16,331.01,coccolithophore area,3.714586157,0.2242
20030101036,03,2003,Seastorm,400601,S,G/S,02-Sep-03,56.9995,-166.0325,57.0005,-165.9528,60.9,14.63,331.01,,4.82800739,0.294
20030101037,03,2003,Seastorm,400601,S,G/S,03-Sep-03,56.5117,-165.9695,56.4885,-166.0273,60.35,12.07,331.01,,4.386177235,0.2647
20030101038,03,2003,Seastorm,400601,S,G/S,03-Sep-03,56.0137,-165.9795,55.985,-166.0277,61.26,12.07,331.01,,4.378015056,0.2682
20030101039,03,2003,Seastorm,400601,S,G/S,03-Sep-03,55.5195,-165.9943,55.4805,-166.0055,60.35,12.25,331.01,,4.393604229,0.2652
20030101040,03,2003,Seastorm,400601,S,G/S,03-Sep-03,55.0215,-165.9983,54.9903,-165.9927,60.9,9.14,331.01,,3.487618203,0.2124
20030101041,03,2003,Seastorm,400601,S,G/S,04-Sep-03,54.522,-166.0058,54.488,-165.994,60.35,12.98,331.01,,3.856630977,0.2327
20030101042,03,2003,Seastorm,400601,S,G/S,04-Sep-03,54.7445,-165.0023,54.7847,-164.9827,62.73,12.8,331.01,Heading north. Moved off intended tow due to cod pot fisherman.,4.643524093,0.2913
20030101043,03,2003,Seastorm,400601,S,G/S,04-Sep-03,54.9812,-164.9922,55.0195,-165.006,62,12.07,331.01,Just getting light.,4.348768865,0.2696
20030101044,03,2003,Seastorm,400601,S,G/S,04-Sep-03,55.2382,-164.992,55.278,-165.016,60.9,13.9,331.01,,4.67958872,0.285
20030101045,03,2003,Seastorm,400601,S,G/S,04-Sep-03,55.4873,-164.9948,55.529,-165.0137,61.81,13.35,331.01,,4.78712832,0.2959
20030101046,03,2003,Seastorm,400601,S,G/S,04-Sep-03,55.737,-164.9998,55.7775,-164.9972,61.08,12.8,331.01,,4.506339043,0.2752
20030101047,03,2003,Seastorm,400601,S,G/S,05-Sep-03,55.9815,-164.9918,56.0193,-165.0063,60.35,12.07,331.01,,4.298784698,0.2594
20030101048,03,2003,Seastorm,400601,S,G/S,05-Sep-03,56.2272,-164.9938,56.2638,-165.0032,59.07,14.81,331.01,,4.110971,0.2428
20030101049,03,2003,Seastorm,400601,S,G/S,05-Sep-03,56.4712,-165.0052,56.5065,-164.9993,60.9,13.53,331.01,,3.941863349,0.2401
20030101050,03,2003,Seastorm,400601,S,G/S,05-Sep-03,56.7312,-165.007,56.7657,-164.9963,60.35,14.45,331.01,,3.891306646,0.2348
20030101051,03,2003,Seastorm,400601,S,G/S,05-Sep-03,56.9895,-164.997,57.0305,-165.0108,61.81,12.98,331.01,,4.634929016,0.2865
20030101052,03,2003,Seastorm,400601,S,G/S,05-Sep-03,57.2382,-164.993,57.2782,-165.0138,63.28,12.8,331.01,,4.620363478,0.2924
20030101053,03,2003,Seastorm,400601,S,G/S,06-Sep-03,57.4832,-164.9925,57.5183,-165.003,62.18,13.72,331.01,,3.953039626,0.2458
20030101054,03,2003,Seastorm,400601,S,G/S,06-Sep-03,57.7302,-164.9835,57.7607,-165.0063,59.44,11.52,331.01,,3.651381672,0.217
20030101055,03,2003,Seastorm,400601,S,G/S,06-Sep-03,57.9828,-164.9985,58.0202,-164.9975,60.35,14.45,331.01,,4.159114238,0.251
20030101056,03,2003,Seastorm,400601,S,G/S,06-Sep-03,58.2315,-165.0022,58.2663,-165.0032,62,13.53,331.01,,3.870031966,0.2399
20030101057,03,2003,Seastorm,400601,S,G/S,06-Sep-03,58.4828,-164.9945,58.5215,-165.009,63.28,13.72,331.01,,4.384926675,0.2775
20030101058,03,2003,Seastorm,400601,S,G/S,06-Sep-03,58.7398,-164.9875,58.7778,-165.0272,59.98,12.8,331.01,,4.805830522,0.2883
20030101059,03,2003,Seastorm,400601,S,G/S,07-Sep-03,59.0118,-164.9723,58.991,-165.0202,61.08,12.62,331.01,,3.588028816,0.2192
20030101060,03,2003,Seastorm,400601,S,G/S,07-Sep-03,59.2578,-164.9752,59.2348,-165.0332,61.82,12.07,331.01,,4.173313342,0.258
20030101061,03,2003,Seastorm,400601,S,G/S,07-Sep-03,59.0108,-163.9788,58.9842,-164.0323,62,10.79,331.01,,4.258819728,0.264
20030101062,03,2003,Seastorm,400601,S,G/S,07-Sep-03,58.7657,-164.0007,58.7248,-163.9988,62.91,12.44,329.18,,4.549200545,0.2862
20030101063,03,2003,Seastorm,400601,S,G/S,07-Sep-03,58.5203,-163.9975,58.4803,-164.0002,61.63,12.62,331.01,,4.450569467,0.2743
20030101064,03,2003,Seastorm,400601,S,G/S,07-Sep-03,58.2733,-163.892,58.2388,-164.0042,62.73,12.62,331.01,"Trawl distance seems long (7.6km) start and stop coordinates, time, matches original logbook.",7.602787461,0.4769
20030101065,03,2003,Seastorm,400601,S,G/S,08-Sep-03,58.0188,-163.995,57.9843,-164.0007,63.64,11.89,331.01,,3.850904697,0.2451
20030101066,03,2003,Seastorm,400601,S,G/S,08-Sep-03,57.7535,-163.942,57.7497,-164.0015,61.08,12.62,331.01,,3.555492231,0.2172
20030101067,03,2003,Seastorm,400601,S,G/S,08-Sep-03,57.515,-163.9698,57.4902,-164.02,62.55,11.34,331.01,,4.07412656,0.2548
20030101068,03,2003,Seastorm,400601,S,G/S,08-Sep-03,57.2637,-163.973,57.2378,-164.0335,60.72,11.89,331.01,,4.640914695,0.2818
20030101069,03,2003,Seastorm,400601,S,G/S,08-Sep-03,57.0078,-163.9807,56.9848,-164.051,64.01,12.8,331.01,,4.966914426,0.3179
20030101070,03,2003,Seastorm,400601,S,G/S,08-Sep-03,56.7585,-163.9772,56.7352,-164.0348,60.9,11.52,331.01,,4.36426289,0.2658
20030101071,03,2003,Seastorm,400601,S,G/S,09-Sep-03,56.5158,-163.9628,56.4962,-164.0098,62.18,12.07,331.01,,3.614926001,0.2248
20030101072,03,2003,Seastorm,400601,S,G/S,09-Sep-03,56.2738,-163.99,56.2373,-164.0042,61.45,12.62,331.01,,4.152314273,0.2552
20030101073,03,2003,Seastorm,400601,S,G/S,09-Sep-03,56.0155,-164.0118,55.9763,-163.9877,59.62,12.25,331.01,,4.609296342,0.2748
20030101074,03,2003,Seastorm,400601,S,G/S,09-Sep-03,55.768,-164.0087,55.7287,-163.9948,60.35,12.62,331.01,,4.455711819,0.2689
20030101075,03,2003,Seastorm,400601,S,G/S,09-Sep-03,55.5272,-164.0045,55.4912,-163.9932,56.69,13.72,331.01,,4.065767771,0.2305
20030101076,03,2003,Seastorm,400601,S,G/S,10-Sep-03,55.2765,-164.0078,55.2412,-163.9955,59.07,12.98,331.01,,4.001821474,0.2364
20030101077,03,2003,Seastorm,400601,S,G/S,10-Sep-03,55.3965,-163.0038,55.3587,-162.9972,52.12,12.07,331.01,Loading up with jellyfish.,4.223806669,0.2201
20030101078,03,2003,Seastorm,400601,S,G/S,10-Sep-03,55.7728,-163.0175,55.7347,-162.995,60.53,12.44,331.01,,4.46436013,0.2702
20030101079,03,2003,Seastorm,400601,S,G/S,11-Sep-03,56.0203,-163.0155,55.9842,-162.986,58.52,12.25,331.01,,4.413342647,0.2583
20030101080,03,2003,Seastorm,400601,S,G/S,11-Sep-03,56.2398,-162.9937,56.2788,-163.0087,62.18,13.53,331.01,,4.434460632,0.2757
20030101081,03,2003,Seastorm,400601,S,G/S,11-Sep-03,56.4827,-162.9917,56.5227,-163.0088,61.08,11.89,331.01,,4.569923168,0.2791
20030101082,03,2003,Seastorm,400601,S,G/S,11-Sep-03,56.7348,-162.9937,56.7718,-163.0093,62.91,13.53,331.01,,4.222702416,0.2657
20030101083,03,2003,Seastorm,400601,S,G/S,11-Sep-03,56.9797,-162.9973,57.0153,-163.0045,63.46,13.53,331.01,,3.982491762,0.2527
20030101084,03,2003,Seastorm,400601,S,G/S,11-Sep-03,57.2318,-162.998,57.2673,-163.0065,61.81,12.25,331.01,,3.980403736,0.246
20030101085,03,2003,Seastorm,400601,S,G/S,12-Sep-03,57.4803,-162.9982,57.5188,-163.0012,62.91,13.72,331.01,,4.284761973,0.2696
20030101086,03,2003,Seastorm,400601,S,G/S,12-Sep-03,57.7358,-162.9865,57.774,-163.0235,64.01,12.62,331.01,,4.781323911,0.3061
20030101087,03,2003,Seastorm,400601,S,G/S,12-Sep-03,57.991,-162.9942,58.0292,-163.0222,62.18,10.06,331.01,,4.556658394,0.2833
20030101088,03,2003,Seastorm,400601,S,G/S,12-Sep-03,58.236,-162.9867,58.2698,-163.0112,60.9,13.35,331.01,,4.022470573,0.245
20030101089,03,2003,Seastorm,400601,S,G/S,12-Sep-03,58.517,-163.007,58.4713,-162.9887,63.83,12.07,331.01,Strong tide.,5.19168849,0.3314
20030101090,03,2003,Seastorm,400601,S,G/S,13-Sep-03,58.752,-162.992,58.7505,-163.0777,55.78,10.61,331.01,weird current,4.946243239,0.2759
20030101091,03,2003,Seastorm,400601,S,G/S,13-Sep-03,58.5185,-162.0742,58.5078,-162.0322,61.08,11.52,331.01,Strong current,2.713957076,0.1658
20030101092,03,2003,Seastorm,400601,S,G/S,13-Sep-03,58.2598,-162.0408,58.2438,-161.9782,60.35,13.53,331.01,,4.071925436,0.2457
20030101094,03,2003,Seastorm,400601,S,G/S,13-Sep-03,57.7565,-162.027,57.7368,-161.9525,60.53,13.72,331.01,,4.933837651,0.2986
20030101095,03,2003,Seastorm,400601,S,G/S,14-Sep-03,57.5122,-162.0392,57.492,-161.981,60.35,12.26,331.01,,4.139375001,0.2498
20030101096,03,2003,Seastorm,400601,S,G/S,14-Sep-03,57.278,-162.0455,57.246,-161.988,63.46,11.16,331.01,,4.961538537,0.3149
20030101097,03,2003,Seastorm,400601,S,G/S,14-Sep-03,57.0175,-162.0218,56.985,-162.0002,62.73,12.8,331.01,,3.843294522,0.2411
20030101098,03,2003,Seastorm,400601,S,G/S,14-Sep-03,56.777,-162.0143,56.7402,-161.9915,60.35,14.26,331.01,,4.321536608,0.2608
20030101099,03,2003,Seastorm,400601,S,G/S,14-Sep-03,56.5225,-162.0093,56.4878,-161.9918,61.81,13.53,331.01,,4.005121853,0.2476
20030101100,03,2003,Seastorm,400601,S,G/S,15-Sep-03,56.273,-162.0068,56.2357,-161.9963,63.09,13.9,331.01,,4.197982327,0.2649
20030101101,03,2003,Seastorm,400601,S,G/S,15-Sep-03,56.0222,-161.9988,55.9815,-162.0027,60.17,12.44,331.01,,4.532132418,0.2727
20030101102,03,2003,Seastorm,400601,S,G/S,15-Sep-03,56.5125,-160.9843,56.488,-161.0507,59.07,10.97,331.01,,4.901866839,0.2896
20030101103,03,2003,Seastorm,400601,S,G/S,15-Sep-03,56.7577,-160.9672,56.7433,-161.0323,61.08,12.07,331.01,Too windy for bongo!,4.279754346,0.2614
20030101104,03,2003,Seastorm,300400,S,G/S,23-Sep-03,58.008,-166.979,57.9897,-167.0423,45.72,9.14,329.18,Start leg 3. Med. Spread on door hook-up; 300400 is modified 400 into 300,4.248983834,0.1943
